source,category,subcategory,scope,text_en,text_zh,preview,extra_id
newzone,人物,嘴巴,default,wavy_mouth,波浪嘴,https://img.aishort.top/imgprompt/20260211144411812.webp,
newzone,人物,嘴巴,default,close_mouth,闭嘴,https://img.aishort.top/imgprompt/20260317100031330.webp,
newzone,人物,嘴巴,default,dot_mouth,点嘴,https://img.aishort.top/imgprompt/20260211144438684.webp,
newzone,人物,嘴巴,default,no_mouth,没有嘴,https://img.aishort.top/imgprompt/20260317100040682.webp,
newzone,人物,嘴巴,default,gag,堵嘴,https://img.aishort.top/imgprompt/20260317100049684.webp,
newzone,人物,嘴巴,default,gnaw,啃,https://img.aishort.top/imgprompt/20260317100102686.webp,
newzone,人物,嘴巴,default,:3,猫嘴,https://img.aishort.top/imgprompt/20260317100112576.webp,
newzone,人物,嘴巴,default,:o,张嘴,https://img.aishort.top/imgprompt/20260317100121565.webp,
newzone,人物,嘴巴,default,:>,V嘴,https://img.aishort.top/imgprompt/20260317100131018.webp,
newzone,人物,嘴巴,default,parted_lips,嘴唇张开,https://img.aishort.top/imgprompt/20260211144614793.webp,
newzone,人物,嘴巴,default,bit_gag,勒住嘴,https://img.aishort.top/imgprompt/20260317100139917.webp,
newzone,人物,嘴巴,default,chestnut_mouth,栗子嘴,https://img.aishort.top/imgprompt/20260211144640830.webp,
newzone,人物,嘴巴,default,cleave_gag,被封住嘴,https://img.aishort.top/imgprompt/20260317100149749.webp,
newzone,人物,嘴巴,default,closed_mouth,闭着的嘴,https://img.aishort.top/imgprompt/20260317100158362.webp,
newzone,人物,嘴巴,default,covered_mouth,蒙住的嘴,https://img.aishort.top/imgprompt/20260317100207575.webp,
newzone,人物,嘴巴,default,extra_mouth,有多张嘴巴,https://img.aishort.top/imgprompt/20260317100216384.webp,
newzone,人物,嘴巴,default,food_in_mouth,嘴里有食物,https://img.aishort.top/imgprompt/20260317100226119.webp,
newzone,人物,嘴巴,default,hair_in_mouth,嘴里有头发,https://img.aishort.top/imgprompt/20260211144758768.webp,
newzone,人物,嘴巴,default,hair_tie_in_mouth,将系头发的东西叼在嘴里,https://img.aishort.top/imgprompt/20260211144813223.webp,
newzone,人物,嘴巴,default,homu,嘟嘴|抿嘴,https://img.aishort.top/imgprompt/20260211144827721.webp,
newzone,人物,嘴巴,default,lips,嘴唇,https://img.aishort.top/imgprompt/20260211144841544.webp,
newzone,人物,嘴巴,default,mouth,嘴,https://img.aishort.top/imgprompt/20260211144854278.webp,
newzone,人物,嘴巴,default,mouth_hold,用嘴叼着,https://img.aishort.top/imgprompt/20260317100235524.webp,
newzone,人物,嘴巴,default,oral,用嘴,https://img.aishort.top/imgprompt/20260211144920303.webp,
newzone,人物,嘴巴,default,pacifier,奶嘴,https://img.aishort.top/imgprompt/20260211144934038.webp,
newzone,人物,嘴巴,default,Pouted lips,撅起的嘴唇,https://img.aishort.top/imgprompt/20260211144946970.webp,
newzone,人物,嘴巴,default,sideways_mouth,把嘴画在侧脸,https://img.aishort.top/imgprompt/20260317100245695.webp,
newzone,人物,嘴巴,default,spoon_in_mouth,嘴里含着勺子,https://img.aishort.top/imgprompt/20260211145012868.webp,
newzone,人物,嘴巴,default,triangle_mouth,三角嘴,https://img.aishort.top/imgprompt/20260317100254254.webp,
newzone,人物,嘴巴,default,saliva,唾液,https://img.aishort.top/imgprompt/20260317100303093.webp,
newzone,人物,嘴巴,default,drooling,流口水,https://img.aishort.top/imgprompt/20260317100312452.webp,
newzone,人物,嘴巴,default,mouth_drool,嘴角画着口水滴形状的缺口,https://img.aishort.top/imgprompt/20260317100321880.webp,
newzone,人物,牙齿,default,tooth,牙,https://img.aishort.top/imgprompt/20260211145118121.webp,
newzone,人物,牙齿,default,upper_teeth,上牙,https://img.aishort.top/imgprompt/20260317100331090.webp,
newzone,人物,牙齿,default,fangs,虎牙|尖牙,https://img.aishort.top/imgprompt/20260317100340474.webp,
newzone,人物,牙齿,default,skin_fang,肤色虎牙,https://img.aishort.top/imgprompt/20260317100910326.webp,
newzone,人物,牙齿,default,round_teeth,圆齿,https://img.aishort.top/imgprompt/20260317100910327.webp,
newzone,人物,牙齿,default,sharp_teeth,锋利的牙齿,https://img.aishort.top/imgprompt/20260211145222670.webp,
newzone,人物,牙齿,default,clenched_teeth,咬紧牙关,https://img.aishort.top/imgprompt/20260211145235855.webp,
newzone,人物,牙齿,default,buck_teeth,龅牙,https://img.aishort.top/imgprompt/20260317100910325.webp,
newzone,人物,牙齿,default,fang_out,露出虎牙|露出尖牙,https://img.aishort.top/imgprompt/20260317100418214.webp,
newzone,人物,牙齿,default,spiked_club,狼牙棒,https://img.aishort.top/imgprompt/20260317100428169.webp,
newzone,人物,牙齿,default,toothbrush,牙刷,https://img.aishort.top/imgprompt/20260211145327027.webp,
newzone,人物,牙齿,default,tusks,象牙,https://img.aishort.top/imgprompt/20260211145339795.webp,
newzone,人物,牙齿,default,shark_mouth,鲨鱼牙,https://img.aishort.top/imgprompt/20260211145352897.webp,
newzone,人物,舌头,default,:q,舌头放在上唇,https://img.aishort.top/imgprompt/20260317124756974.webp,
newzone,人物,舌头,default,:p,舌头放在下唇,https://img.aishort.top/imgprompt/20260317124809339.webp,
newzone,人物,舌头,default,;p,眨眼舌头上伸,https://img.aishort.top/imgprompt/20260317124818131.webp,
newzone,人物,舌头,default,french_kiss,舌吻|法式湿吻,https://img.aishort.top/imgprompt/20260211145443576.webp,
newzone,人物,舌头,default,long_tongue,长舌头,https://img.aishort.top/imgprompt/20260211145456010.webp,
newzone,人物,舌头,default,tongue,舌头,https://img.aishort.top/imgprompt/20260211145521706.webp,
newzone,人物,舌头,default,tongue_out,吐舌头,https://img.aishort.top/imgprompt/20260211145534765.webp,
newzone,人物,舌头,default,uvula,小舌头|口盖垂|悬雍垂,https://img.aishort.top/imgprompt/20260211145547542.webp,
newzone,人物,指甲,default,fingernails,手指甲,https://img.aishort.top/imgprompt/20260211145600356.webp,
newzone,人物,指甲,default,toenails,脚趾甲,https://img.aishort.top/imgprompt/20260211145612864.webp,
newzone,人物,指甲,default,nail_polish,指甲油,https://img.aishort.top/imgprompt/20260211145625602.webp,
newzone,人物,指甲,default,toenail_polish,脚趾甲油,https://img.aishort.top/imgprompt/20260211145638269.webp,
newzone,人物,指甲,default,black_nails,黑指甲,https://img.aishort.top/imgprompt/20260211145651615.webp,
newzone,人物,指甲,default,red_nails,红指甲,https://img.aishort.top/imgprompt/20260211145704454.webp,
newzone,人物,指甲,default,pink_nails,粉色指甲,https://img.aishort.top/imgprompt/20260211145716889.webp,
newzone,人物,指甲,default,long_fingernails,长指甲,https://img.aishort.top/imgprompt/20260211145729295.webp,
newzone,人物,指甲,default,nail,钉子|指甲,https://img.aishort.top/imgprompt/20260211145741915.webp,
newzone,人物,指甲,default,multicolored_nails,多彩指甲,https://img.aishort.top/imgprompt/20260211145754811.webp,
newzone,人物,指甲,default,nail_art,美甲,https://img.aishort.top/imgprompt/20260211145807293.webp,
newzone,人物,肩部,default,bare shoulders,赤肩,https://img.aishort.top/imgprompt/20260211145820031.webp,
newzone,人物,肩部,default,collarbonea,锁骨,https://img.aishort.top/imgprompt/20260211220416160.webp,
newzone,人物,肩部,default,armpits,腋下,https://img.aishort.top/imgprompt/20260211220507541.webp,
newzone,人物,肩部,default,armpit_crease,腋窝皱痕,https://img.aishort.top/imgprompt/20260211221021902.webp,
newzone,人物,胸部,default,chest,胸部,https://img.aishort.top/imgprompt/20260317124840269.webp,
newzone,人物,胸部,default,flat chest,贫乳(A),https://img.aishort.top/imgprompt/20260212064123283.webp,
newzone,人物,胸部,default,small_breasts,小胸部(B),https://img.aishort.top/imgprompt/20260212071540871.webp,
newzone,人物,胸部,default,medium breasts,中等胸部(C),https://img.aishort.top/imgprompt/20260212071540873.webp,
newzone,人物,胸部,default,big breasts,大胸部(D),https://img.aishort.top/imgprompt/20260212071540872.webp,
newzone,人物,胸部,default,huge breasts,巨乳(E),https://img.aishort.top/imgprompt/20260212071540870.webp,
newzone,人物,胸部,default,gigantic breasts,超巨乳(F),https://img.aishort.top/imgprompt/20260212071540874.webp,
newzone,人物,胸部,default,breasts apart,胸部分开,https://img.aishort.top/imgprompt/20260212161122794.webp,
newzone,人物,胸部,default,hanging breasts,下垂,https://img.aishort.top/imgprompt/20260225083906442.webp,
newzone,人物,胸部,default,bouncing breasts,晃动,https://img.aishort.top/imgprompt/20260212072140899.webp,
newzone,人物,胸部,default,cleavage,乳沟,https://img.aishort.top/imgprompt/20260212072355721.webp,
newzone,人物,胸部,default,areola,乳晕,,
newzone,人物,胸部,default,nipples,乳头,https://img.aishort.top/imgprompt/20260317093139916.webp,
newzone,人物,胸部,default,pectorals,胸肌,https://img.aishort.top/imgprompt/20260211150141393.webp,
newzone,人物,胸部,default,large_pectorals,大胸肌,https://img.aishort.top/imgprompt/20260211150153715.webp,
newzone,人物,胸部,default,unbuttoned clothes,半露前胸,https://img.aishort.top/imgprompt/20260211150206503.webp,
newzone,人物,腹部,default,belly,肚子,https://img.aishort.top/imgprompt/20260212161122793.webp,
newzone,人物,腹部,default,absolute_territory,腹肌,https://img.aishort.top/imgprompt/20260317124904515.webp,
newzone,人物,腹部,default,inflation,隆起的腹部,https://img.aishort.top/imgprompt/20260212161122790.webp,
newzone,人物,腹部,default,navel,肚脐,https://img.aishort.top/imgprompt/20260212161122792.webp,
newzone,人物,腹部,default,groin,腹股沟,https://img.aishort.top/imgprompt/20260211150308382.webp,
newzone,人物,腹部,default,food_on_body,身体上有食物,https://img.aishort.top/imgprompt/20260317124914523.webp,
newzone,人物,脚,default,feet,脚,https://img.aishort.top/imgprompt/20260211150332786.webp,
newzone,人物,脚,default,long_legs,大长腿,https://img.aishort.top/imgprompt/20260211150345138.webp,
newzone,人物,脚,default,thick_thighs,粗壮的大腿,https://img.aishort.top/imgprompt/20260212072652932.webp,
newzone,人物,脚,default,toe-point,趾尖|脚尖,https://img.aishort.top/imgprompt/20260211150409118.webp,
newzone,人物,翅膀,default,wings,翅膀,https://img.aishort.top/imgprompt/20260211150421497.webp,
newzone,人物,翅膀,default,bat_wings,蝙蝠翅膀,https://img.aishort.top/imgprompt/20260211150434246.webp,
newzone,人物,翅膀,default,butterfly_wings,蝴蝶翅膀,https://img.aishort.top/imgprompt/20260211150446751.webp,
newzone,人物,翅膀,default,black_wings,黑色之翼,https://img.aishort.top/imgprompt/20260211150459233.webp,
newzone,人物,翅膀,default,demon_wings,恶魔之翼,https://img.aishort.top/imgprompt/20260211150511681.webp,
newzone,人物,翅膀,default,asymmetrical_wings,不对称的翅膀,https://img.aishort.top/imgprompt/20260211150523992.webp,
newzone,人物,翅膀,default,detached_wings,不与本体相连的翅膀,https://img.aishort.top/imgprompt/20260211150537125.webp,
newzone,人物,翅膀,default,fairy_wings,妖精的翅膀,https://img.aishort.top/imgprompt/20260211150550074.webp,
newzone,人物,翅膀,default,fake_wings,仿造的翅膀,https://img.aishort.top/imgprompt/20260211150603713.webp,
newzone,人物,翅膀,default,fiery_wings,燃烧着的翅膀,https://img.aishort.top/imgprompt/20260211150616765.webp,
newzone,人物,翅膀,default,insect_wings,昆虫翅膀,https://img.aishort.top/imgprompt/20260211150629719.webp,
newzone,人物,翅膀,default,large_wings,大翅膀,https://img.aishort.top/imgprompt/20260211150643046.webp,
newzone,人物,翅膀,default,low_wings,腰间的翅膀,https://img.aishort.top/imgprompt/20260211150655889.webp,
newzone,人物,翅膀,default,mini_wings,迷你翅膀,https://img.aishort.top/imgprompt/20260211150708765.webp,
newzone,人物,翅膀,default,multicolored_wings,有多种颜色的翅膀,https://img.aishort.top/imgprompt/20260211150721425.webp,
newzone,人物,翅膀,default,multiple_wings,多对翅膀,https://img.aishort.top/imgprompt/20260211150734637.webp,
newzone,人物,翅膀,default,no_wings,去掉了(原设有的)翅膀,https://img.aishort.top/imgprompt/20260212072704705.webp,
newzone,人物,翅膀,default,winged_helmet,带翅膀的头盔,https://img.aishort.top/imgprompt/20260211150759349.webp,
newzone,人物,常用合集,default,"beautiful Korean idol,stylish modern outfit,fitted jeans,oversized jacket,trendy fashion accessories,(realistic detailed eyes,natural smooth skin texture,confident and charismatic expression)",街拍搭配,https://img.aishort.top/imgprompt/20260207163033730.webp,
newzone,人物,常用合集,default,"fitted jeans,oversized jacket,navel",休闲辣妹穿搭(牛仔+露脐),https://img.aishort.top/imgprompt/20260207163033732.webp,
newzone,人物,常用合集,default,"delicate white hair accessory,tailored long white blazer,fitted white crop top,sheer white stockings,white pointed high heels,stockings tightly wrapped,slender elegant legs,smooth curves from thigh to ankle,fashion,sensual,premium style,minimalism,clean background,soft lighting",纯白性感职业装,https://img.aishort.top/imgprompt/20260207163033725.webp,
newzone,人物,常用合集,default,"black hair,earrings,flash photography,jewelry,looking at viewer and facing viewer,solo,(upper body),smirk,long hair,ponytail,short sleeves,black dress,black eyes,makeup,lipstick,(cleavage visible,large breasts),face close-up,bend over,pale skin,downblouse,Arms supporting the bed,wearing necklace,(Bedroom background,bed and curtains behind her,Wardrobe,desk lamp),<lora:flash photography photoV3:0.5>,detailed hands and detailed 5 fingers and detailed 5 finger nails",闪光灯黑裙私房,https://img.aishort.top/imgprompt/20260207163033728.webp,
newzone,人物,常用合集,default,"beautiful Korean idol in an intimate pose on a bed,with soft lighting and a moody atmosphere",慵懒床照,https://img.aishort.top/imgprompt/20260228062600303.webp,
newzone,人物,常用合集,default,"beautiful Korean idol in an intimate pose with a man in a blurred indoor setting, soft lighting, moody atmosphere",双人氛围写真,https://img.aishort.top/imgprompt/20260228063106088.webp,
newzone,人物,常用合集,default,"beautiful asian female,22 years old,short black hair with small braid,cream-colored mini ribbon on the right,not dressed yet,holding an un-worn unfolded school swimsuit,bare shoulders,exposed collarbone,in dormitory setting,bashful but making eye contact with camera,natural smartphone photography style,slightly messy composition,unpolished feel,natural lighting,candid moment,spontaneous expressions and actions,realistic,documentary style",宿舍换装时刻,https://img.aishort.top/imgprompt/20260207163033731.webp,
newzone,人物,常用合集,default,"beautiful asian female,22 years old,short black hair with small braid,cream-colored mini ribbon on the right,holding an un-worn unfolded school swimsuit,wrapped in towel,bare shoulders,exposed collarbone,in dormitory setting,bashful but making eye contact with camera,natural smartphone photography style,slightly messy composition,unpolished feel,natural lighting,candid moment,spontaneous expressions and actions,realistic,documentary style",宿舍换装时刻(浴巾款),https://img.aishort.top/imgprompt/20260207163033733.webp,
newzone,人物,常用合集,default,"night park,tranquil atmosphere,soft streetlight glow,light and shadow on pathway,bright full moon,moonlight blending with street lamps,romantic mood,dreamy night scene,delicate lighting,premium aesthetic,cinematic,bokeh,shallow depth of field",夜色公园背景,https://img.aishort.top/imgprompt/20260207163033727.webp,
newzone,人物,常用合集,default,"cityscape backdrop,rooftop or high-rise balcony,shallow depth of field,bokeh from city lights",城市高层夜景背景,https://img.aishort.top/imgprompt/20260207194604882.webp,
newzone,人物,常用合集,default,"Fujifilm XT3,film still,film grain,sharp focus on subject,cinematic",复古胶片质感,https://img.aishort.top/imgprompt/20260207163033729.webp,
newzone,人物,常用合集,default,"A vibrant trash-aesthetic poster. An intentionally unflattering,bad-taste portrait of a pop icon. Set against a background of unintelligible visual gibberish. Heavily plastered with random,nonsensical symbols mixed with recognizable hot-topic logos and internet meme imagery. High-impact visual clutter.",高信息量抽象拼贴海报,https://img.aishort.top/imgprompt/20260207163033734.webp,
